very cold,warm,cold,warm,hot,warm,cold,warm,hot,hot,warm,cold,hot,cold,hot,cold,warm,warm,very cold,warm,very cold
warm,cold,hot,warm,hot,cold,very cold,very cold,very cold,very cold,very cold,cold,cold,cold,hot,cold,very cold,cold,hot,hot,hot
cold,very cold,hot,cold,warm,hot,cold,cold,warm,hot,cold,cold,cold,very cold,hot,very cold,cold,hot,warm,hot,warm
cold,cold,very cold,very cold,warm,very cold,very cold,warm,warm,cold,very cold,cold,warm,hot,warm,warm,cold,cold,hot,very cold,warm
hot,hot,hot,warm,warm,cold,hot,hot,hot,cold,hot,hot,cold,hot,very cold,hot,hot,cold,cold,warm,warm
hot,cold,hot,very cold,hot,hot,very cold,cold,cold,hot,cold,hot,warm,warm,hot,warm,warm,warm,cold,warm,warm
very cold,hot,cold,hot,cold,hot,very cold,warm,warm,warm,cold,warm,cold,hot,hot,cold,hot,cold,cold,hot,warm
warm,very cold,cold,warm,very cold,warm,hot,cold,warm,hot,very cold,cold,very cold,warm,very cold,hot,warm,very cold,cold,very cold,warm
warm,hot,very cold,very cold,cold,cold,very cold,hot,very cold,warm,very cold,warm,warm,hot,cold,hot,cold,cold,cold,very cold,very cold
hot,cold,cold,warm,very cold,very cold,warm,hot,warm,cold,warm,hot,cold,warm,cold,warm,cold,warm,cold,warm,warm
very cold,hot,very cold,cold,very cold,cold,very cold,cold,cold,very cold,cold,very cold,cold,cold,warm,very cold,hot,very cold,hot,very cold,very cold
very cold,hot,warm,cold,hot,very cold,very cold,cold,warm,hot,cold,cold,warm,very cold,very cold,hot,cold,hot,warm,cold,warm
warm,warm,warm,cold,cold,cold,warm,very cold,warm,very cold,very cold,warm,hot,warm,cold,very cold,very cold,cold,very cold,hot,very cold
cold,hot,warm,cold,warm,hot,hot,warm,hot,cold,very cold,cold,cold,cold,hot,hot,warm,very cold,very cold,cold,hot
cold,very cold,warm,cold,cold,warm,warm,cold,warm,cold,cold,cold,warm,warm,cold,cold,cold,hot,warm,very cold,cold
hot,warm,hot,cold,hot,very cold,very cold,warm,hot,cold,very cold,warm,cold,very cold,hot,warm,very cold,cold,hot,cold,very cold
very cold,cold,hot,very cold,hot,very cold,very cold,warm,very cold,very cold,hot,cold,warm,warm,cold,hot,warm,hot,warm,very cold,very cold
cold,hot,cold,very cold,hot,hot,cold,hot,cold,very cold,hot,cold,hot,cold,hot,cold,cold,hot,warm,cold,cold
hot,hot,warm,cold,very cold,warm,warm,warm,cold,hot,warm,cold,warm,cold,very cold,warm,warm,hot,very cold,hot,cold
cold,hot,hot,cold,cold,hot,cold,very cold,cold,hot,very cold,cold,warm,cold,hot,cold,warm,warm,hot,hot,very cold
cold,very cold,warm,cold,hot,hot,hot,hot,warm,hot,hot,hot,warm,warm,hot,cold,cold,very cold,cold,hot,cold
cold,cold,very cold,warm,very cold,cold,warm,hot,very cold,cold,very cold,hot,hot,cold,very cold,warm,hot,warm,cold,warm,very cold
very cold,cold,cold,very cold,warm,warm,cold,warm,hot,hot,hot,hot,warm,cold,very cold,very cold,very cold,very cold,very cold,warm,cold
hot,warm,hot,very cold,hot,cold,hot,warm,cold,warm,cold,very cold,hot,cold,cold,hot,warm,cold,very cold,warm,warm
cold,cold,warm,cold,very cold,warm,cold,hot,cold,warm,warm,very cold,very cold,cold,very cold,hot,warm,cold,warm,warm,hot
hot,hot,very cold,very cold,very cold,warm,cold,warm,cold,very cold,cold,cold,warm,very cold,hot,very cold,very cold,hot,cold,hot,hot
hot,hot,cold,cold,hot,cold,very cold,warm,cold,warm,cold,warm,hot,very cold,cold,hot,cold,cold,very cold,hot,hot
cold,warm,warm,very cold,warm,warm,very cold,cold,very cold,cold,cold,hot,hot,very cold,warm,cold,hot,warm,warm,warm,hot
very cold,hot,cold,cold,hot,very cold,hot,hot,warm,cold,cold,hot,cold,hot,very cold,warm,warm,hot,hot,hot,hot
cold,cold,warm,warm,very cold,cold,cold,warm,hot,warm,very cold,very cold,cold,warm,cold,warm,very cold,hot,cold,very cold,very cold
warm,very cold,warm,very cold,hot,very cold,very cold,very cold,very cold,very cold,very cold,warm,cold,cold,cold,warm,hot,warm,hot,warm,cold
warm,cold,warm,warm,very cold,hot,cold,very cold,hot,warm,hot,cold,very cold,warm,cold,very cold,cold,cold,very cold,warm,warm
cold,very cold,very cold,hot,warm,cold,hot,warm,very cold,hot,warm,very cold,warm,very cold,very cold,cold,cold,very cold,hot,hot,hot
cold,warm,warm,cold,very cold,cold,cold,cold,warm,cold,warm,very cold,very cold,hot,cold,hot,cold,cold,warm,hot,cold
hot,very cold,hot,hot,cold,cold,hot,very cold,warm,warm,very cold,very cold,very cold,very cold,very cold,very cold,warm,very cold,cold,warm,hot
warm,very cold,hot,cold,warm,very cold,cold,very cold,warm,hot,warm,warm,very cold,hot,hot,warm,cold,hot,warm,hot,very cold
cold,hot,cold,cold,hot,hot,warm,very cold,cold,cold,hot,hot,hot,warm,warm,warm,hot,cold,warm,hot,warm
warm,cold,hot,hot,very cold,very cold,hot,cold,warm,warm,very cold,very cold,hot,hot,cold,hot,warm,very cold,hot,hot,very cold
warm,very cold,hot,warm,warm,hot,very cold,cold,cold,very cold,cold,cold,very cold,hot,cold,warm,warm,very cold,very cold,warm,warm
very cold,very cold,very cold,warm,hot,hot,hot,hot,cold,very cold,warm,very cold,cold,warm,cold,hot,hot,warm,warm,very cold,warm
warm,cold,cold,hot,hot,very cold,hot,very cold,cold,cold,warm,cold,hot,very cold,very cold,cold,hot,very cold,cold,very cold,cold
cold,warm,warm,hot,warm,cold,hot,cold,warm,very cold,very cold,hot,cold,cold,very cold,hot,warm,hot,very cold,cold,hot
cold,cold,warm,hot,warm,hot,cold,cold,warm,very cold,hot,very cold,very cold,cold,warm,very cold,cold,hot,warm,hot,hot
hot,hot,very cold,very cold,warm,very cold,warm,very cold,very cold,very cold,very cold,warm,warm,hot,very cold,warm,hot,cold,hot,cold,cold
hot,warm,cold,very cold,hot,warm,warm,very cold,very cold,hot,warm,warm,very cold,very cold,very cold,cold,very cold,cold,warm,hot,warm
cold,warm,hot,hot,cold,warm,warm,hot,warm,hot,warm,warm,very cold,cold,warm,very cold,warm,very cold,very cold,warm,cold
hot,hot,hot,warm,cold,warm,warm,cold,very cold,cold,cold,hot,warm,cold,very cold,very cold,cold,hot,very cold,cold,cold
hot,cold,very cold,warm,warm,hot,cold,hot,warm,very cold,hot,warm,cold,cold,cold,very cold,cold,warm,warm,cold,warm
warm,very cold,hot,very cold,hot,hot,very cold,hot,cold,cold,warm,warm,very cold,hot,warm,very cold,cold,very cold,hot,very cold,very cold
cold,cold,hot,warm,hot,very cold,hot,cold,very cold,cold,very cold,very cold,hot,cold,warm,cold,very cold,warm,very cold,very cold,warm
very cold,hot,warm,warm,hot,warm,warm,warm,hot,cold,cold,hot,cold,warm,warm,warm,very cold,warm,very cold,very cold,very cold
very cold,very cold,cold,warm,hot,warm,warm,very cold,hot,warm,very cold,hot,warm,very cold,warm,warm,hot,cold,very cold,hot,warm
very cold,warm,very cold,very cold,warm,warm,hot,hot,hot,cold,very cold,very cold,very cold,warm,cold,very cold,very cold,warm,very cold,very cold,hot
warm,warm,warm,very cold,hot,hot,cold,hot,very cold,warm,warm,warm,warm,warm,hot,hot,hot,warm,cold,cold,warm
warm,hot,hot,warm,hot,cold,hot,cold,hot,very cold,very cold,cold,very cold,warm,cold,warm,hot,very cold,very cold,warm,hot
very cold,cold,warm,hot,warm,warm,very cold,warm,warm,very cold,hot,warm,very cold,very cold,warm,cold,very cold,cold,warm,hot,very cold
very cold,very cold,very cold,very cold,warm,warm,hot,cold,cold,warm,cold,very cold,very cold,warm,cold,cold,cold,warm,very cold,cold,warm
cold,very cold,warm,warm,hot,warm,warm,warm,warm,cold,hot,cold,very cold,hot,very cold,hot,hot,warm,hot,warm,cold
hot,warm,very cold,cold,cold,cold,hot,warm,warm,very cold,cold,very cold,hot,cold,hot,hot,very cold,very cold,very cold,warm,hot
cold,hot,warm,very cold,warm,very cold,cold,warm,warm,hot,cold,cold,warm,warm,warm,hot,hot,warm,very cold,hot,hot
warm,very cold,cold,hot,cold,hot,warm,very cold,hot,very cold,cold,very cold,very cold,cold,hot,warm,very cold,very cold,hot,hot,warm
warm,very cold,cold,cold,hot,warm,very cold,hot,very cold,very cold,warm,cold,very cold,cold,cold,warm,warm,very cold,cold,hot,warm
warm,very cold,cold,very cold,warm,cold,hot,cold,hot,very cold,very cold,very cold,very cold,very cold,warm,warm,very cold,warm,warm,warm,warm
very cold,very cold,warm,very cold,very cold,cold,cold,cold,warm,hot,warm,cold,very cold,hot,hot,cold,very cold,cold,warm,hot,very cold
cold,very cold,cold,warm,very cold,cold,very cold,warm,warm,very cold,cold,hot,warm,hot,cold,warm,hot,warm,hot,very cold,very cold
cold,cold,warm,cold,hot,hot,very cold,very cold,very cold,cold,hot,hot,hot,very cold,hot,very cold,very cold,hot,warm,cold,cold
very cold,hot,cold,very cold,cold,cold,hot,warm,cold,hot,cold,very cold,very cold,very cold,warm,hot,hot,very cold,hot,cold,very cold
hot,very cold,hot,very cold,hot,cold,very cold,very cold,very cold,cold,warm,very cold,hot,cold,hot,hot,warm,hot,cold,hot,warm
cold,very cold,very cold,cold,warm,very cold,warm,very cold,warm,cold,warm,hot,hot,very cold,very cold,cold,very cold,warm,hot,cold,cold
cold,warm,very cold,cold,hot,very cold,cold,hot,hot,cold,hot,hot,hot,cold,hot,cold,very cold,hot,cold,very cold,very cold
cold,warm,cold,hot,cold,very cold,very cold,hot,cold,very cold,warm,cold,very cold,hot,hot,cold,hot,warm,very cold,very cold,very cold
hot,warm,cold,very cold,cold,warm,cold,warm,warm,cold,very cold,cold,hot,very cold,very cold,very cold,hot,very cold,cold,hot,hot
warm,warm,hot,very cold,hot,very cold,warm,cold,very cold,hot,cold,hot,warm,warm,cold,hot,hot,very cold,very cold,hot,warm
warm,cold,hot,very cold,cold,hot,warm,cold,warm,warm,hot,hot,warm,warm,warm,hot,warm,cold,hot,hot,very cold
cold,very cold,warm,hot,very cold,hot,very cold,very cold,hot,hot,hot,hot,cold,warm,warm,very cold,hot,cold,hot,cold,warm
hot,very cold,hot,hot,hot,hot,cold,warm,cold,warm,hot,very cold,cold,cold,very cold,hot,warm,very cold,warm,warm,very cold
warm,warm,hot,hot,warm,hot,very cold,hot,warm,very cold,cold,warm,very cold,hot,cold,warm,very cold,warm,very cold,warm,warm
cold,very cold,cold,warm,cold,cold,very cold,hot,hot,hot,warm,cold,very cold,cold,hot,warm,hot,very cold,very cold,cold,hot
cold,hot,cold,cold,cold,hot,warm,hot,cold,cold,warm,very cold,cold,hot,very cold,hot,very cold,cold,hot,cold,very cold
warm,warm,warm,very cold,cold,hot,very cold,warm,hot,warm,hot,very cold,very cold,hot,warm,very cold,cold,warm,very cold,very cold,hot
warm,very cold,hot,hot,very cold,warm,warm,very cold,hot,cold,hot,cold,cold,warm,very cold,cold,hot,very cold,warm,cold,cold
very cold,hot,warm,cold,hot,cold,hot,hot,warm,hot,warm,cold,cold,cold,very cold,very cold,cold,cold,hot,cold,hot
warm,hot,very cold,very cold,warm,cold,warm,cold,hot,hot,warm,warm,warm,warm,very cold,cold,warm,cold,very cold,hot,very cold
cold,warm,very cold,very cold,very cold,cold,cold,hot,warm,very cold,hot,very cold,very cold,hot,cold,very cold,hot,warm,cold,hot,warm
cold,cold,very cold,very cold,hot,very cold,very cold,cold,hot,hot,hot,cold,warm,warm,hot,cold,hot,warm,very cold,cold,cold
cold,cold,hot,hot,cold,warm,hot,warm,warm,hot,cold,hot,very cold,hot,hot,cold,warm,hot,cold,cold,cold
warm,very cold,very cold,very cold,warm,warm,warm,warm,hot,hot,warm,cold,cold,hot,cold,hot,very cold,hot,very cold,warm,very cold
cold,warm,cold,very cold,very cold,cold,warm,cold,cold,very cold,warm,warm,very cold,warm,hot,cold,hot,hot,very cold,cold,very cold
very cold,cold,warm,warm,warm,very cold,warm,cold,cold,warm,warm,very cold,hot,cold,very cold,cold,hot,hot,cold,very cold,very cold
very cold,very cold,warm,warm,cold,hot,hot,cold,warm,cold,warm,cold,cold,very cold,hot,warm,very cold,cold,cold,cold,cold
cold,warm,cold,warm,cold,warm,hot,very cold,cold,warm,hot,very cold,warm,very cold,hot,very cold,hot,very cold,warm,hot,cold
hot,cold,warm,cold,hot,warm,very cold,hot,warm,cold,hot,warm,cold,very cold,very cold,very cold,hot,very cold,cold,cold,warm
warm,hot,hot,hot,cold,hot,cold,hot,very cold,cold,very cold,cold,very cold,very cold,very cold,cold,cold,very cold,hot,hot,hot
warm,warm,cold,hot,hot,cold,cold,hot,very cold,hot,very cold,warm,very cold,hot,hot,cold,cold,very cold,hot,warm,warm
warm,warm,cold,cold,warm,hot,warm,warm,very cold,very cold,hot,cold,warm,cold,cold,warm,cold,warm,cold,very cold,hot
hot,warm,cold,warm,cold,warm,very cold,very cold,warm,hot,cold,very cold,very cold,very cold,hot,cold,warm,cold,hot,hot,very cold
hot,very cold,hot,warm,hot,very cold,cold,very cold,hot,hot,hot,cold,very cold,warm,cold,warm,warm,very cold,cold,warm,hot
very cold,very cold,cold,very cold,warm,warm,hot,warm,warm,cold,hot,very cold,hot,hot,warm,warm,cold,hot,cold,hot,hot
warm,warm,hot,very cold,cold,cold,warm,very cold,very cold,hot,hot,hot,hot,hot,very cold,hot,very cold,hot,cold,warm,very cold
hot,warm,very cold,cold,warm,warm,warm,cold,warm,warm,cold,cold,warm,hot,cold,very cold,very cold,very cold,very cold,very cold,very cold
hot,cold,cold,very cold,hot,cold,warm,cold,warm,cold,very cold,cold,very cold,hot,warm,cold,hot,hot,warm,warm,warm
very cold,hot,very cold,hot,very cold,cold,warm,warm,warm,cold,hot,cold,very cold,cold,hot,cold,cold,very cold,cold,hot,warm
hot,warm,cold,warm,warm,warm,hot,cold,warm,warm,very cold,warm,warm,cold,cold,hot,hot,cold,very cold,warm,cold
cold,very cold,very cold,warm,very cold,cold,hot,cold,very cold,warm,very cold,hot,very cold,hot,very cold,cold,cold,hot,cold,very cold,warm
very cold,cold,hot,warm,hot,cold,warm,warm,warm,warm,hot,hot,hot,very cold,very cold,warm,very cold,warm,cold,hot,warm
hot,cold,very cold,hot,cold,cold,cold,very cold,hot,hot,warm,very cold,cold,very cold,cold,cold,very cold,very cold,cold,very cold,hot
very cold,hot,warm,very cold,cold,cold,cold,hot,very cold,warm,warm,warm,hot,warm,very cold,cold,warm,warm,cold,hot,very cold
hot,hot,warm,warm,very cold,warm,warm,hot,hot,hot,very cold,cold,hot,warm,warm,cold,hot,cold,very cold,hot,cold
very cold,warm,very cold,cold,hot,cold,very cold,hot,warm,warm,warm,hot,hot,hot,very cold,hot,hot,cold,very cold,cold,very cold
hot,warm,cold,hot,cold,hot,cold,cold,cold,very cold,warm,hot,cold,very cold,cold,hot,hot,very cold,cold,very cold,warm
hot,warm,warm,very cold,cold,very cold,warm,very cold,cold,very cold,hot,warm,very cold,hot,very cold,cold,warm,cold,warm,very cold,warm
hot,very cold,hot,warm,cold,warm,hot,hot,hot,warm,warm,cold,very cold,very cold,warm,very cold,warm,very cold,cold,very cold,cold
warm,warm,warm,warm,warm,very cold,warm,very cold,cold,cold,very cold,cold,hot,warm,cold,very cold,hot,warm,warm,cold,very cold
hot,hot,warm,very cold,cold,cold,hot,cold,very cold,warm,warm,warm,warm,warm,very cold,hot,very cold,hot,hot,hot,very cold
cold,hot,cold,very cold,hot,very cold,cold,hot,cold,very cold,warm,cold,very cold,very cold,very cold,cold,warm,very cold,hot,hot,hot
very cold,cold,hot,hot,warm,hot,very cold,very cold,cold,warm,hot,very cold,very cold,very cold,cold,hot,cold,very cold,cold,hot,warm
cold,very cold,very cold,hot,hot,cold,warm,warm,cold,warm,cold,warm,hot,warm,cold,cold,hot,cold,warm,cold,cold
very cold,cold,cold,hot,cold,cold,cold,very cold,very cold,cold,very cold,hot,very cold,cold,cold,very cold,hot,warm,very cold,warm,warm
cold,warm,hot,cold,hot,cold,warm,very cold,warm,warm,cold,cold,cold,hot,warm,hot,hot,warm,very cold,cold,cold
hot,warm,very cold,very cold,cold,cold,warm,warm,cold,cold,warm,very cold,cold,hot,cold,hot,very cold,very cold,very cold,very cold,very cold
warm,warm,warm,hot,cold,warm,warm,very cold,hot,very cold,hot,hot,very cold,hot,cold,cold,very cold,warm,hot,warm,cold
warm,hot,warm,hot,very cold,very cold,cold,hot,warm,very cold,hot,warm,cold,hot,warm,very cold,hot,very cold,hot,very cold,very cold
hot,cold,hot,very cold,warm,hot,very cold,cold,cold,cold,very cold,very cold,warm,cold,cold,cold,hot,very cold,very cold,hot,very cold
very cold,warm,cold,hot,very cold,very cold,warm,warm,hot,cold,hot,hot,warm,warm,cold,very cold,warm,cold,hot,hot,very cold
very cold,very cold,hot,cold,hot,warm,cold,hot,hot,cold,cold,very cold,warm,hot,hot,hot,hot,hot,cold,cold,very cold
warm,warm,hot,very cold,warm,hot,very cold,warm,hot,very cold,very cold,cold,hot,very cold,hot,very cold,hot,warm,hot,warm,warm
cold,warm,very cold,very cold,very cold,warm,warm,very cold,warm,warm,hot,warm,warm,warm,hot,hot,warm,warm,cold,very cold,cold
very cold,hot,hot,warm,cold,hot,very cold,very cold,very cold,cold,very cold,warm,cold,very cold,warm,cold,warm,warm,very cold,hot,hot
cold,hot,cold,very cold,warm,cold,cold,cold,very cold,warm,cold,hot,warm,cold,cold,warm,very cold,hot,very cold,very cold,cold
hot,very cold,warm,very cold,cold,cold,hot,warm,very cold,cold,warm,hot,warm,warm,very cold,cold,warm,warm,cold,cold,very cold
very cold,warm,hot,very cold,cold,cold,very cold,very cold,warm,warm,warm,hot,very cold,hot,cold,warm,warm,very cold,hot,cold,hot
very cold,cold,very cold,hot,hot,very cold,warm,warm,warm,very cold,cold,cold,very cold,hot,cold,very cold,very cold,hot,very cold,cold,warm
hot,cold,very cold,warm,warm,cold,very cold,cold,hot,warm,cold,hot,very cold,hot,very cold,very cold,very cold,cold,very cold,cold,cold
very cold,hot,hot,hot,cold,hot,hot,hot,cold,warm,hot,hot,very cold,cold,cold,cold,warm,very cold,warm,cold,very cold
warm,hot,very cold,warm,warm,hot,hot,very cold,hot,cold,very cold,cold,warm,very cold,warm,warm,cold,warm,hot,very cold,warm
warm,very cold,cold,cold,cold,very cold,warm,very cold,hot,very cold,warm,cold,very cold,warm,very cold,hot,cold,very cold,cold,warm,hot
cold,warm,hot,very cold,hot,warm,very cold,very cold,very cold,cold,cold,cold,cold,warm,very cold,very cold,hot,very cold,warm,very cold,hot
warm,warm,cold,hot,hot,hot,hot,very cold,hot,warm,cold,cold,warm,warm,warm,cold,warm,warm,very cold,very cold,very cold
warm,hot,cold,cold,very cold,warm,very cold,warm,very cold,cold,very cold,very cold,warm,hot,hot,very cold,hot,very cold,hot,hot,very cold
hot,very cold,warm,cold,very cold,warm,cold,warm,very cold,cold,cold,very cold,cold,hot,very cold,cold,hot,hot,warm,warm,cold
cold,hot,hot,cold,very cold,warm,cold,hot,hot,cold,cold,very cold,very cold,hot,cold,cold,cold,hot,hot,warm,hot
very cold,hot,cold,very cold,cold,hot,cold,hot,hot,cold,hot,hot,very cold,hot,warm,hot,very cold,hot,warm,very cold,cold
very cold,warm,warm,very cold,very cold,very cold,warm,very cold,cold,warm,warm,cold,very cold,warm,very cold,hot,very cold,cold,cold,very cold,hot
warm,very cold,cold,hot,hot,very cold,warm,warm,cold,cold,cold,hot,hot,cold,hot,warm,very cold,warm,very cold,very cold,hot
warm,cold,warm,hot,cold,cold,warm,warm,cold,warm,hot,hot,warm,cold,warm,very cold,very cold,cold,hot,warm,very cold
hot,cold,very cold,hot,cold,cold,very cold,cold,very cold,hot,cold,very cold,cold,cold,warm,warm,very cold,hot,cold,very cold,hot
cold,hot,cold,very cold,hot,very cold,hot,warm,warm,very cold,hot,hot,cold,very cold,very cold,warm,cold,very cold,hot,cold,very cold
very cold,warm,cold,very cold,hot,cold,cold,very cold,warm,hot,cold,warm,cold,very cold,hot,hot,warm,warm,hot,warm,very cold
cold,warm,warm,very cold,warm,cold,cold,warm,warm,warm,very cold,very cold,cold,very cold,very cold,hot,hot,hot,hot,hot,hot
warm,warm,hot,warm,cold,cold,hot,hot,cold,warm,cold,hot,warm,hot,very cold,very cold,hot,very cold,hot,warm,very cold
cold,hot,very cold,very cold,cold,hot,cold,very cold,hot,hot,cold,cold,warm,very cold,cold,warm,cold,very cold,very cold,cold,hot
cold,warm,very cold,hot,hot,hot,cold,hot,hot,hot,very cold,warm,hot,very cold,cold,warm,cold,hot,very cold,cold,very cold
very cold,hot,very cold,very cold,hot,very cold,hot,hot,hot,hot,very cold,cold,warm,warm,very cold,cold,cold,hot,hot,warm,cold
very cold,very cold,warm,cold,warm,very cold,very cold,very cold,cold,very cold,hot,very cold,warm,cold,hot,hot,cold,very cold,very cold,hot,very cold
very cold,warm,warm,hot,cold,very cold,cold,cold,warm,very cold,hot,warm,warm,very cold,hot,hot,warm,very cold,warm,hot,cold
very cold,hot,hot,very cold,very cold,warm,hot,very cold,warm,cold,warm,warm,very cold,warm,warm,hot,very cold,cold,very cold,hot,warm
hot,hot,very cold,very cold,cold,warm,very cold,very cold,very cold,cold,cold,very cold,warm,very cold,warm,cold,hot,warm,very cold,hot,very cold
very cold,cold,cold,hot,hot,cold,cold,cold,hot,warm,hot,cold,very cold,very cold,very cold,very cold,cold,warm,cold,very cold,very cold
warm,very cold,hot,warm,very cold,warm,very cold,very cold,cold,cold,cold,hot,very cold,cold,cold,very cold,warm,cold,very cold,very cold,hot
cold,very cold,very cold,warm,very cold,cold,very cold,hot,cold,very cold,very cold,hot,hot,hot,very cold,warm,hot,hot,warm,hot,cold
very cold,cold,hot,warm,hot,cold,hot,very cold,hot,warm,cold,cold,warm,very cold,hot,very cold,very cold,very cold,cold,cold,cold
very cold,hot,very cold,cold,hot,very cold,cold,cold,hot,hot,hot,very cold,hot,cold,cold,cold,hot,cold,very cold,cold,hot
very cold,very cold,warm,cold,very cold,very cold,cold,warm,cold,warm,hot,hot,very cold,very cold,warm,cold,cold,hot,hot,very cold,warm
hot,cold,cold,very cold,very cold,hot,cold,hot,very cold,cold,cold,warm,cold,very cold,warm,hot,hot,very cold,hot,warm,very cold
very cold,hot,very cold,very cold,cold,hot,hot,very cold,hot,warm,cold,warm,very cold,cold,warm,cold,cold,hot,cold,hot,cold
very cold,hot,cold,very cold,warm,warm,very cold,hot,warm,hot,hot,warm,very cold,hot,cold,warm,warm,warm,warm,warm,very cold
very cold,hot,warm,warm,warm,warm,very cold,warm,hot,hot,cold,warm,warm,warm,cold,warm,warm,hot,cold,warm,hot
cold,warm,hot,warm,warm,very cold,cold,warm,hot,very cold,warm,warm,hot,hot,very cold,cold,warm,hot,very cold,hot,cold
cold,hot,very cold,cold,cold,hot,very cold,warm,cold,hot,cold,warm,hot,hot,hot,hot,very cold,warm,warm,hot,very cold
warm,hot,very cold,warm,very cold,warm,hot,cold,warm,cold,very cold,very cold,warm,hot,warm,warm,warm,very cold,cold,cold,cold
cold,warm,very cold,very cold,hot,warm,warm,hot,warm,cold,very cold,warm,warm,very cold,cold,cold,warm,very cold,warm,warm,very cold
warm,cold,warm,very cold,hot,very cold,hot,warm,warm,warm,hot,warm,warm,warm,hot,hot,cold,hot,warm,warm,very cold
cold,cold,very cold,very cold,hot,hot,very cold,warm,warm,very cold,hot,warm,cold,very cold,very cold,very cold,cold,hot,warm,hot,warm
warm,warm,hot,warm,hot,cold,cold,cold,hot,warm,warm,very cold,warm,hot,very cold,hot,warm,hot,hot,hot,cold
hot,cold,very cold,cold,hot,warm,warm,hot,cold,warm,very cold,cold,warm,very cold,cold,warm,very cold,very cold,warm,very cold,very cold
hot,cold,cold,warm,hot,hot,hot,hot,hot,hot,warm,warm,cold,cold,hot,hot,very cold,cold,warm,very cold,warm
very cold,very cold,warm,warm,very cold,hot,very cold,cold,very cold,very cold,very cold,warm,warm,very cold,very cold,cold,very cold,warm,warm,cold,hot
hot,cold,very cold,cold,hot,cold,cold,hot,very cold,warm,hot,very cold,warm,hot,hot,cold,very cold,cold,hot,hot,very cold
warm,warm,hot,warm,cold,warm,hot,very cold,hot,hot,cold,warm,very cold,very cold,very cold,very cold,very cold,cold,hot,very cold,hot
hot,hot,very cold,warm,hot,hot,hot,warm,cold,hot,cold,very cold,hot,hot,hot,warm,warm,very cold,hot,warm,very cold
very cold,very cold,very cold,cold,cold,hot,hot,very cold,warm,very cold,warm,very cold,warm,warm,cold,hot,warm,cold,warm,cold,cold
warm,cold,warm,cold,cold,hot,warm,warm,cold,warm,very cold,warm,warm,warm,very cold,very cold,cold,warm,warm,warm,cold
cold,very cold,warm,cold,hot,cold,cold,very cold,warm,very cold,cold,cold,hot,very cold,very cold,cold,warm,very cold,hot,warm,warm
very cold,hot,cold,warm,hot,hot,very cold,hot,very cold,cold,cold,cold,warm,hot,hot,hot,hot,warm,very cold,cold,hot
cold,warm,warm,cold,hot,very cold,warm,very cold,hot,warm,warm,warm,hot,warm,cold,very cold,cold,cold,cold,hot,very cold
hot,very cold,hot,warm,cold,cold,cold,cold,cold,very cold,warm,very cold,very cold,cold,hot,warm,hot,very cold,hot,warm,cold
hot,warm,hot,warm,warm,hot,cold,very cold,warm,cold,cold,cold,very cold,hot,hot,very cold,warm,cold,very cold,warm,very cold
warm,very cold,warm,hot,hot,warm,hot,cold,warm,warm,cold,very cold,hot,warm,warm,hot,very cold,hot,cold,cold,warm
very cold,hot,hot,very cold,cold,cold,hot,hot,cold,very cold,hot,warm,very cold,warm,very cold,hot,warm,hot,cold,hot,cold
warm,cold,warm,hot,cold,warm,hot,warm,warm,hot,cold,warm,cold,very cold,cold,hot,very cold,warm,hot,very cold,hot
warm,hot,warm,cold,cold,hot,warm,hot,hot,cold,very cold,warm,hot,very cold,cold,warm,hot,warm,very cold,warm,very cold
warm,cold,warm,hot,very cold,very cold,warm,hot,hot,hot,hot,hot,hot,very cold,cold,warm,warm,warm,very cold,hot,very cold
warm,very cold,very cold,warm,cold,warm,warm,hot,cold,hot,very cold,cold,hot,hot,cold,cold,very cold,cold,cold,hot,hot
warm,very cold,cold,hot,warm,warm,warm,hot,very cold,cold,hot,warm,cold,warm,warm,very cold,hot,very cold,warm,warm,warm
warm,hot,very cold,cold,warm,cold,cold,warm,hot,hot,cold,warm,warm,very cold,warm,very cold,cold,hot,cold,cold,hot
very cold,very cold,hot,hot,cold,cold,cold,hot,very cold,hot,warm,hot,cold,warm,cold,hot,warm,warm,cold,cold,warm
cold,hot,hot,warm,very cold,hot,very cold,cold,hot,warm,very cold,cold,warm,very cold,cold,warm,cold,very cold,warm,warm,warm
warm,hot,warm,warm,very cold,cold,very cold,very cold,hot,cold,cold,hot,very cold,cold,very cold,hot,very cold,very cold,cold,cold,warm
cold,very cold,hot,warm,very cold,hot,very cold,very cold,cold,cold,warm,hot,warm,hot,warm,cold,hot,very cold,hot,cold,hot
very cold,warm,hot,hot,cold,warm,very cold,hot,cold,hot,warm,hot,hot,cold,cold,warm,very cold,hot,warm,hot,cold
cold,cold,warm,cold,very cold,hot,hot,hot,warm,warm,warm,very cold,very cold,hot,very cold,very cold,cold,cold,warm,hot,warm
warm,very cold,very cold,very cold,warm,very cold,very cold,hot,very cold,warm,cold,very cold,warm,hot,warm,cold,hot,hot,hot,hot,cold
warm,warm,hot,warm,warm,hot,very cold,very cold,warm,hot,very cold,hot,very cold,warm,cold,warm,hot,warm,warm,warm,very cold
cold,cold,very cold,very cold,hot,cold,very cold,hot,cold,hot,warm,warm,very cold,very cold,very cold,very cold,warm,cold,very cold,hot,warm
hot,very cold,cold,cold,warm,very cold,cold,warm,very cold,hot,hot,hot,warm,very cold,hot,hot,cold,cold,very cold,warm,cold
